id,y_2011,y_2013,y_2015,y_2016
370,3.75,3.83,3.82,3.83
371,18.47,18.45,18.45,18.43
372,42.35,42.45,42.46,42.72
373,11.04,11.04,11.04,11.07
374,8.66,8.68,8.63,8.62
375,8.6,8.66,8.64,8.66
376,14.27,14.44,14.53,14.52
377,19.56,19.9,20.06,20.43
378,17.85,17.92,18.06,18.18
379,13.04,13.11,13.21,13.24
380,18.17,18.33,18.33,18.32
381,11.1,11.1,11.09,11.06
382,6.52,6.44,6.44,6.4
383,10.31,10.28,10.28,10.28
384,7.96,8.03,8.03,8.09
385,14.72,14.72,14.49,14.46
386,6.54,6.56,6.59,6.55
387,8.09,8.08,8.06,8.04
388,6.07,6.1,6.09,6.17
389,20.59,20.62,20.6,20.6
390,4.77,4.75,4.7,4.73
391,9.64,9.63,9.63,9.63
392,37.07,37.63,37.6,37.61
393,21.77,21.78,21.77,21.78
394,8.04,8.09,8.1,8.1
395,6.52,6.66,6.65,6.64
396,9.72,9.87,9.99,10.17
397,1.68,1.67,1.68,1.68
398,3.55,3.84,3.97,4.15
399,4.5,4.49,4.55,4.76
400,8.75,8.77,8.79,8.77
401,7.19,7.18,7.21,7.22
402,5.77,5.76,5.72,5.71
403,6.03,6.48,6.75,6.86
404,7.61,7.56,7.55,7.59
405,13.71,13.75,13.78,13.79
406,7.77,8.07,8.4,8.54
407,6.9,6.91,7.01,7.06
408,10.25,10.62,10.69,10.68
409,10.18,10.34,10.43,10.45
410,9.96,9.96,9.95,9.97
411,6.06,6.23,6.22,6.21
412,2.35,2.45,2.47,2.53
413,11.93,12.11,12.12,12.11
416,1.93,1.93,1.93,1.93
417,6.52,6.51,6.5,6.52
418,8.59,8.59,8.59,8.59
419,9.53,9.53,9.53,9.52
420,8.28,8.47,8.58,8.68
421,4.75,5.25,5.76,6.16
422,5.81,5.82,5.87,5.88
423,7.01,7.04,7.17,7.44
424,7.75,7.73,7.76,7.78
425,4.15,4.2,4.2,4.27
426,5.54,5.53,5.53,5.53
428,5,5.09,5.27,5.4
430,4.44,5.29,5.56,6.1
431,6.81,6.82,6.88,6.93
432,8.82,8.92,9.06,9.17
433,3.23,3.23,3.23,3.24
434,9.2,10.25,10.78,11.16
435,2.21,2.29,2.36,2.44
436,6.02,6.01,6.01,6.02
437,9.23,10.65,11.79,12.62
438,4.03,5.75,7.03,8.17
442,7.14,7.16,7.24,7.3
443,5.58,5.58,5.58,5.58
444,8.03,8.06,8.08,8.08
445,10.2,10.2,10.19,10.2
446,4.81,4.82,4.99,5.25
447,8.76,9.09,9.25,9.65
448,6.07,7.12,7.25,7.26
449,9.34,9.34,9.39,9.29
450,12.37,12.84,13.26,13.55
451,11.52,12.27,13.09,13.55
452,5.04,5.92,5.89,5.91
453,6.33,6.31,6.31,6.3
454,5.39,5.39,5.39,5.39
455,7.5,7.5,7.5,7.52
456,1.9,1.88,1.83,1.82
457,3.66,3.66,3.66,3.65
458,3.95,3.94,3.94,3.94
459,9.74,9.74,9.74,9.73
460,10.41,10.57,10.68,10.67
462,6.64,7.14,7.3,7.73
463,4.24,4.24,4.22,4.22
464,12.23,12.73,12.73,12.74
465,2.55,2.55,2.55,2.55
466,9.3,9.38,9.46,9.57
467,6.8,7.11,7.11,7.13
468,0.85,0.85,0.86,0.84
469,6.87,6.93,6.95,6.92
470,10.3,10.3,10.29,10.29
471,7.96,7.95,7.9,7.89
472,5.31,5.36,5.39,5.42
473,8.14,8.08,8.09,8.05
474,8.54,8.57,8.59,8.59
475,5.48,5.71,5.93,5.98
